source,id,name,description,type,dependencies,registry_dependencies,official_url,registry_json,files
React Bits,PixelSnow-TS-CSS,PixelSnow,Falling pixelated snow effect with customizable density and speed.,registry:component,three@^0.180.0,,https://reactbits.dev/PixelSnow,https://reactbits.dev/r/PixelSnow-TS-CSS.json,PixelSnow.css; PixelSnow.tsx
React Bits,PixelSnow-TS-TW,PixelSnow,Falling pixelated snow effect with customizable density and speed.,registry:component,three@^0.180.0,,https://reactbits.dev/PixelSnow,https://reactbits.dev/r/PixelSnow-TS-TW.json,PixelSnow/PixelSnow.tsx
React Bits,PixelSwap-JS-CSS,PixelSwap,"Pixel fragments assemble into a full cover, swap arbitrary content, then dissolve away with reversible colors and triggers.",registry:component,,,https://reactbits.dev/PixelSwap,https://reactbits.dev/r/PixelSwap-JS-CSS.json,PixelSwap.css; PixelSwap.jsx
React Bits,PixelSwap-JS-TW,PixelSwap,"Pixel fragments assemble into a full cover, swap arbitrary content, then dissolve away with reversible colors and triggers.",registry:component,,,https://reactbits.dev/PixelSwap,https://reactbits.dev/r/PixelSwap-JS-TW.json,PixelSwap/PixelSwap.jsx
React Bits,PixelSwap-TS-CSS,PixelSwap,"Pixel fragments assemble into a full cover, swap arbitrary content, then dissolve away with reversible colors and triggers.",registry:component,,,https://reactbits.dev/PixelSwap,https://reactbits.dev/r/PixelSwap-TS-CSS.json,PixelSwap.css; PixelSwap.tsx
React Bits,PixelSwap-TS-TW,PixelSwap,"Pixel fragments assemble into a full cover, swap arbitrary content, then dissolve away with reversible colors and triggers.",registry:component,,,https://reactbits.dev/PixelSwap,https://reactbits.dev/r/PixelSwap-TS-TW.json,PixelSwap/PixelSwap.tsx
React Bits,PixelTrail-JS-CSS,PixelTrail,Pixelated cursor trail emitting fading squares with retro digital feel.,registry:component,@react-three/fiber@^9.3.0; @react-three/drei@^10.7.4; three@^0.180.0,,https://reactbits.dev/PixelTrail,https://reactbits.dev/r/PixelTrail-JS-CSS.json,PixelTrail.css; PixelTrail.jsx
React Bits,PixelTrail-JS-TW,PixelTrail,Pixelated cursor trail emitting fading squares with retro digital feel.,registry:component,@react-three/fiber@^9.3.0; @react-three/drei@^10.7.4; three@^0.180.0,,https://reactbits.dev/PixelTrail,https://reactbits.dev/r/PixelTrail-JS-TW.json,PixelTrail/PixelTrail.jsx
React Bits,PixelTrail-TS-CSS,PixelTrail,Pixelated cursor trail emitting fading squares with retro digital feel.,registry:component,@react-three/fiber@^9.3.0; @react-three/drei@^10.7.4; three@^0.180.0,,https://reactbits.dev/PixelTrail,https://reactbits.dev/r/PixelTrail-TS-CSS.json,PixelTrail.css; PixelTrail.tsx
React Bits,PixelTrail-TS-TW,PixelTrail,Pixelated cursor trail emitting fading squares with retro digital feel.,registry:component,@react-three/drei@^10.7.4; @react-three/fiber@^9.3.0; three@^0.180.0,,https://reactbits.dev/PixelTrail,https://reactbits.dev/r/PixelTrail-TS-TW.json,PixelTrail/PixelTrail.tsx
React Bits,PixelTransition-JS-CSS,PixelTransition,Pixel dissolve transition for content reveal on hover.,registry:component,gsap@^3.13.0,,https://reactbits.dev/PixelTransition,https://reactbits.dev/r/PixelTransition-JS-CSS.json,PixelTransition.css; PixelTransition.jsx
React Bits,PixelTransition-JS-TW,PixelTransition,Pixel dissolve transition for content reveal on hover.,registry:component,gsap@^3.13.0,,https://reactbits.dev/PixelTransition,https://reactbits.dev/r/PixelTransition-JS-TW.json,PixelTransition/PixelTransition.jsx
React Bits,PixelTransition-TS-CSS,PixelTransition,Pixel dissolve transition for content reveal on hover.,registry:component,gsap@^3.13.0,,https://reactbits.dev/PixelTransition,https://reactbits.dev/r/PixelTransition-TS-CSS.json,PixelTransition.css; PixelTransition.tsx
React Bits,PixelTransition-TS-TW,PixelTransition,Pixel dissolve transition for content reveal on hover.,registry:component,gsap@^3.13.0,,https://reactbits.dev/PixelTransition,https://reactbits.dev/r/PixelTransition-TS-TW.json,PixelTransition/PixelTransition.tsx
React Bits,Plasma-JS-CSS,Plasma,Organic plasma gradients swirl + morph with smooth turbulence.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Plasma,https://reactbits.dev/r/Plasma-JS-CSS.json,Plasma.css; Plasma.jsx
React Bits,Plasma-JS-TW,Plasma,Organic plasma gradients swirl + morph with smooth turbulence.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Plasma,https://reactbits.dev/r/Plasma-JS-TW.json,Plasma/Plasma.jsx
React Bits,Plasma-TS-CSS,Plasma,Organic plasma gradients swirl + morph with smooth turbulence.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Plasma,https://reactbits.dev/r/Plasma-TS-CSS.json,Plasma.css; Plasma.tsx
React Bits,Plasma-TS-TW,Plasma,Organic plasma gradients swirl + morph with smooth turbulence.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Plasma,https://reactbits.dev/r/Plasma-TS-TW.json,Plasma/Plasma.tsx
React Bits,PlasmaWave-JS-CSS,PlasmaWave,Raymarched plasma waves with dual-wave interference and OGL.,registry:component,ogl@^1.0.11,,https://reactbits.dev/PlasmaWave,https://reactbits.dev/r/PlasmaWave-JS-CSS.json,PlasmaWave.css; PlasmaWave.jsx
React Bits,PlasmaWave-JS-TW,PlasmaWave,Raymarched plasma waves with dual-wave interference and OGL.,registry:component,ogl@^1.0.11,,https://reactbits.dev/PlasmaWave,https://reactbits.dev/r/PlasmaWave-JS-TW.json,PlasmaWave/PlasmaWave.jsx
React Bits,PlasmaWave-TS-CSS,PlasmaWave,Raymarched plasma waves with dual-wave interference and OGL.,registry:component,ogl@^1.0.11,,https://reactbits.dev/PlasmaWave,https://reactbits.dev/r/PlasmaWave-TS-CSS.json,PlasmaWave.css; PlasmaWave.tsx
React Bits,PlasmaWave-TS-TW,PlasmaWave,Raymarched plasma waves with dual-wave interference and OGL.,registry:component,ogl@^1.0.11,,https://reactbits.dev/PlasmaWave,https://reactbits.dev/r/PlasmaWave-TS-TW.json,PlasmaWave/PlasmaWave.tsx
React Bits,Prism-JS-CSS,Prism,"Rotating prism with configurable intensity, size, and colors.",registry:component,ogl@^1.0.11,,https://reactbits.dev/Prism,https://reactbits.dev/r/Prism-JS-CSS.json,Prism.css; Prism.jsx
React Bits,Prism-JS-TW,Prism,"Rotating prism with configurable intensity, size, and colors.",registry:component,ogl@^1.0.11,,https://reactbits.dev/Prism,https://reactbits.dev/r/Prism-JS-TW.json,Prism/Prism.jsx
React Bits,Prism-TS-CSS,Prism,"Rotating prism with configurable intensity, size, and colors.",registry:component,ogl@^1.0.11,,https://reactbits.dev/Prism,https://reactbits.dev/r/Prism-TS-CSS.json,Prism.css; Prism.tsx
React Bits,Prism-TS-TW,Prism,"Rotating prism with configurable intensity, size, and colors.",registry:component,ogl@^1.0.11,,https://reactbits.dev/Prism,https://reactbits.dev/r/Prism-TS-TW.json,Prism/Prism.tsx
React Bits,PrismaticBurst-JS-CSS,PrismaticBurst,"Burst of light rays with controllable color, distortion, amount.",registry:component,ogl@^1.0.11,,https://reactbits.dev/PrismaticBurst,https://reactbits.dev/r/PrismaticBurst-JS-CSS.json,PrismaticBurst.css; PrismaticBurst.jsx
React Bits,PrismaticBurst-JS-TW,PrismaticBurst,"Burst of light rays with controllable color, distortion, amount.",registry:component,ogl@^1.0.11,,https://reactbits.dev/PrismaticBurst,https://reactbits.dev/r/PrismaticBurst-JS-TW.json,PrismaticBurst/PrismaticBurst.jsx
React Bits,PrismaticBurst-TS-CSS,PrismaticBurst,"Burst of light rays with controllable color, distortion, amount.",registry:component,ogl@^1.0.11,,https://reactbits.dev/PrismaticBurst,https://reactbits.dev/r/PrismaticBurst-TS-CSS.json,PrismaticBurst.css; PrismaticBurst.tsx
React Bits,PrismaticBurst-TS-TW,PrismaticBurst,"Burst of light rays with controllable color, distortion, amount.",registry:component,ogl@^1.0.11,,https://reactbits.dev/PrismaticBurst,https://reactbits.dev/r/PrismaticBurst-TS-TW.json,PrismaticBurst/PrismaticBurst.tsx
React Bits,ProfileCard-JS-CSS,ProfileCard,Animated profile card glare with 3D hover effect.,registry:component,,,https://reactbits.dev/ProfileCard,https://reactbits.dev/r/ProfileCard-JS-CSS.json,ProfileCard.css; ProfileCard.jsx
React Bits,ProfileCard-JS-TW,ProfileCard,Animated profile card glare with 3D hover effect.,registry:component,,,https://reactbits.dev/ProfileCard,https://reactbits.dev/r/ProfileCard-JS-TW.json,ProfileCard/ProfileCard.jsx
React Bits,ProfileCard-TS-CSS,ProfileCard,Animated profile card glare with 3D hover effect.,registry:component,,,https://reactbits.dev/ProfileCard,https://reactbits.dev/r/ProfileCard-TS-CSS.json,ProfileCard.css; ProfileCard.tsx
React Bits,ProfileCard-TS-TW,ProfileCard,Animated profile card glare with 3D hover effect.,registry:component,,,https://reactbits.dev/ProfileCard,https://reactbits.dev/r/ProfileCard-TS-TW.json,ProfileCard/ProfileCard.tsx
React Bits,Radar-JS-CSS,Radar,"Radar sweep effect with concentric rings, radial spokes, and a rotating beam.",registry:component,ogl@^1.0.11,,https://reactbits.dev/Radar,https://reactbits.dev/r/Radar-JS-CSS.json,Radar.css; Radar.jsx
React Bits,Radar-JS-TW,Radar,"Radar sweep effect with concentric rings, radial spokes, and a rotating beam.",registry:component,ogl@^1.0.11,,https://reactbits.dev/Radar,https://reactbits.dev/r/Radar-JS-TW.json,Radar/Radar.jsx
React Bits,Radar-TS-CSS,Radar,"Radar sweep effect with concentric rings, radial spokes, and a rotating beam.",registry:component,ogl@^1.0.11,,https://reactbits.dev/Radar,https://reactbits.dev/r/Radar-TS-CSS.json,Radar.css; Radar.tsx
React Bits,Radar-TS-TW,Radar,"Radar sweep effect with concentric rings, radial spokes, and a rotating beam.",registry:component,ogl@^1.0.11,,https://reactbits.dev/Radar,https://reactbits.dev/r/Radar-TS-TW.json,Radar/Radar.tsx
React Bits,ReflectiveCard-JS-CSS,ReflectiveCard,Card with dynamic webcam reflection and glare effects that respond to cursor movement.,registry:component,lucide-react@^0.542.0,,https://reactbits.dev/ReflectiveCard,https://reactbits.dev/r/ReflectiveCard-JS-CSS.json,ReflectiveCard.css; ReflectiveCard.jsx
React Bits,ReflectiveCard-JS-TW,ReflectiveCard,Card with dynamic webcam reflection and glare effects that respond to cursor movement.,registry:component,lucide-react@^0.542.0,,https://reactbits.dev/ReflectiveCard,https://reactbits.dev/r/ReflectiveCard-JS-TW.json,ReflectiveCard/ReflectiveCard.jsx
React Bits,ReflectiveCard-TS-CSS,ReflectiveCard,Card with dynamic webcam reflection and glare effects that respond to cursor movement.,registry:component,lucide-react@^0.542.0,,https://reactbits.dev/ReflectiveCard,https://reactbits.dev/r/ReflectiveCard-TS-CSS.json,ReflectiveCard.css; ReflectiveCard.tsx
React Bits,ReflectiveCard-TS-TW,ReflectiveCard,Card with dynamic webcam reflection and glare effects that respond to cursor movement.,registry:component,lucide-react@^0.542.0,,https://reactbits.dev/ReflectiveCard,https://reactbits.dev/r/ReflectiveCard-TS-TW.json,ReflectiveCard/ReflectiveCard.tsx
React Bits,Ribbons-JS-CSS,Ribbons,Flowing responsive ribbons/cursor trail driven by physics and pointer motion.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Ribbons,https://reactbits.dev/r/Ribbons-JS-CSS.json,Ribbons.css; Ribbons.jsx
React Bits,Ribbons-JS-TW,Ribbons,Flowing responsive ribbons/cursor trail driven by physics and pointer motion.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Ribbons,https://reactbits.dev/r/Ribbons-JS-TW.json,Ribbons/Ribbons.jsx
React Bits,Ribbons-TS-CSS,Ribbons,Flowing responsive ribbons/cursor trail driven by physics and pointer motion.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Ribbons,https://reactbits.dev/r/Ribbons-TS-CSS.json,Ribbons.css; Ribbons.tsx
React Bits,Ribbons-TS-TW,Ribbons,Flowing responsive ribbons/cursor trail driven by physics and pointer motion.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Ribbons,https://reactbits.dev/r/Ribbons-TS-TW.json,Ribbons/Ribbons.tsx
React Bits,RippleDistortion-JS-CSS,RippleDistortion,Pointer-driven water displacement that warps content and leaves a decaying wake.,registry:component,ogl@^1.0.11,,https://reactbits.dev/RippleDistortion,https://reactbits.dev/r/RippleDistortion-JS-CSS.json,RippleDistortion.css; RippleDistortion.jsx
React Bits,RippleDistortion-JS-TW,RippleDistortion,Pointer-driven water displacement that warps content and leaves a decaying wake.,registry:component,ogl@^1.0.11,,https://reactbits.dev/RippleDistortion,https://reactbits.dev/r/RippleDistortion-JS-TW.json,RippleDistortion/RippleDistortion.jsx
React Bits,RippleDistortion-TS-CSS,RippleDistortion,Pointer-driven water displacement that warps content and leaves a decaying wake.,registry:component,ogl@^1.0.11,,https://reactbits.dev/RippleDistortion,https://reactbits.dev/r/RippleDistortion-TS-CSS.json,RippleDistortion.css; RippleDistortion.tsx
React Bits,RippleDistortion-TS-TW,RippleDistortion,Pointer-driven water displacement that warps content and leaves a decaying wake.,registry:component,ogl@^1.0.11,,https://reactbits.dev/RippleDistortion,https://reactbits.dev/r/RippleDistortion-TS-TW.json,RippleDistortion/RippleDistortion.tsx
React Bits,RippleGrid-JS-CSS,RippleGrid,A grid that continuously animates with a ripple effect.,registry:component,ogl@^1.0.11,,https://reactbits.dev/RippleGrid,https://reactbits.dev/r/RippleGrid-JS-CSS.json,RippleGrid.css; RippleGrid.jsx
React Bits,RippleGrid-JS-TW,RippleGrid,A grid that continuously animates with a ripple effect.,registry:component,ogl@^1.0.11,,https://reactbits.dev/RippleGrid,https://reactbits.dev/r/RippleGrid-JS-TW.json,RippleGrid/RippleGrid.jsx
React Bits,RippleGrid-TS-CSS,RippleGrid,A grid that continuously animates with a ripple effect.,registry:component,ogl@^1.0.11,,https://reactbits.dev/RippleGrid,https://reactbits.dev/r/RippleGrid-TS-CSS.json,RippleGrid.css; RippleGrid.tsx
React Bits,RippleGrid-TS-TW,RippleGrid,A grid that continuously animates with a ripple effect.,registry:component,ogl@^1.0.11,,https://reactbits.dev/RippleGrid,https://reactbits.dev/r/RippleGrid-TS-TW.json,RippleGrid/RippleGrid.tsx
React Bits,RotatingText-JS-CSS,RotatingText,Cycles through multiple phrases with 3D rotate / flip transitions.,registry:component,motion@^12.23.12,,https://reactbits.dev/RotatingText,https://reactbits.dev/r/RotatingText-JS-CSS.json,RotatingText.css; RotatingText.jsx
React Bits,RotatingText-JS-TW,RotatingText,Cycles through multiple phrases with 3D rotate / flip transitions.,registry:component,motion@^12.23.12,,https://reactbits.dev/RotatingText,https://reactbits.dev/r/RotatingText-JS-TW.json,RotatingText/RotatingText.jsx
React Bits,RotatingText-TS-CSS,RotatingText,Cycles through multiple phrases with 3D rotate / flip transitions.,registry:component,motion@^12.23.12,,https://reactbits.dev/RotatingText,https://reactbits.dev/r/RotatingText-TS-CSS.json,RotatingText.css; RotatingText.tsx
React Bits,RotatingText-TS-TW,RotatingText,Cycles through multiple phrases with 3D rotate / flip transitions.,registry:component,motion@^12.23.12,,https://reactbits.dev/RotatingText,https://reactbits.dev/r/RotatingText-TS-TW.json,RotatingText/RotatingText.tsx
React Bits,Scanner-JS-CSS,Scanner,Calm interference bands sweeping across the screen like an oscilloscope.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Scanner,https://reactbits.dev/r/Scanner-JS-CSS.json,Scanner.css; Scanner.jsx
React Bits,Scanner-JS-TW,Scanner,Calm interference bands sweeping across the screen like an oscilloscope.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Scanner,https://reactbits.dev/r/Scanner-JS-TW.json,Scanner/Scanner.jsx
React Bits,Scanner-TS-CSS,Scanner,Calm interference bands sweeping across the screen like an oscilloscope.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Scanner,https://reactbits.dev/r/Scanner-TS-CSS.json,Scanner.css; Scanner.tsx
React Bits,Scanner-TS-TW,Scanner,Calm interference bands sweeping across the screen like an oscilloscope.,registry:component,ogl@^1.0.11,,https://reactbits.dev/Scanner,https://reactbits.dev/r/Scanner-TS-TW.json,Scanner/Scanner.tsx
React Bits,ScrambledText-JS-CSS,ScrambledText,Detects cursor position and applies a distortion effect to text.,registry:component,gsap@^3.13.0,,https://reactbits.dev/ScrambledText,https://reactbits.dev/r/ScrambledText-JS-CSS.json,ScrambledText.css; ScrambledText.jsx
React Bits,ScrambledText-JS-TW,ScrambledText,Detects cursor position and applies a distortion effect to text.,registry:component,gsap@^3.13.0,,https://reactbits.dev/ScrambledText,https://reactbits.dev/r/ScrambledText-JS-TW.json,ScrambledText/ScrambledText.jsx
React Bits,ScrambledText-TS-CSS,ScrambledText,Detects cursor position and applies a distortion effect to text.,registry:component,gsap@^3.13.0,,https://reactbits.dev/ScrambledText,https://reactbits.dev/r/ScrambledText-TS-CSS.json,ScrambledText.css; ScrambledText.tsx
React Bits,ScrambledText-TS-TW,ScrambledText,Detects cursor position and applies a distortion effect to text.,registry:component,gsap@^3.13.0,,https://reactbits.dev/ScrambledText,https://reactbits.dev/r/ScrambledText-TS-TW.json,ScrambledText/ScrambledText.tsx
React Bits,ScrollExpand-JS-CSS,ScrollExpand,A rounded media frame that grows to full bleed as it scrolls through the viewport.,registry:component,,,https://reactbits.dev/ScrollExpand,https://reactbits.dev/r/ScrollExpand-JS-CSS.json,ScrollExpand.css; ScrollExpand.jsx
